               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.011133,           0.0057044,                   0,             0.99883,                   1,               0.995,             0.93443,           0.0061476,           0.0041673,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.010987,            0.005765,                   0,             0.99887,                   1,               0.995,             0.94244,           0.0057278,           0.0040288,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.016328,           0.0059759,                   0,             0.99885,                   1,               0.995,             0.95061,           0.0057587,           0.0039861,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.014178,           0.0062504,                   0,             0.99887,                   1,               0.995,             0.95429,           0.0060905,           0.0039398,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.010476,            0.005425,                   0,              0.9989,                   1,               0.995,               0.948,            0.005951,            0.003938,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.019174,            0.009352,                   0,             0.99893,                   1,               0.995,             0.94983,           0.0056111,           0.0041004,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.014415,           0.0071301,                   0,             0.99895,                   1,               0.995,             0.95036,           0.0057553,           0.0041272,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.011294,           0.0066672,                   0,             0.99896,                   1,               0.995,              0.9473,           0.0058307,           0.0041509,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.013076,           0.0061151,                   0,             0.99897,                   1,               0.995,             0.94765,           0.0057263,           0.0040731,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.011171,           0.0070428,                   0,             0.99896,                   1,               0.995,             0.94866,           0.0056037,           0.0039331,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.015979,           0.0070778,                   0,             0.99896,                   1,               0.995,             0.95218,           0.0057506,           0.0040094,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,           0.0091715,           0.0062109,                   0,             0.99897,                   1,               0.995,             0.95239,           0.0057494,           0.0041351,                   0,            0.000892,            0.000892,            0.000892
                 186,           0.0090727,           0.0046373,                   0,             0.99896,                   1,               0.995,             0.95162,           0.0057665,           0.0041575,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.010325,           0.0072395,                   0,             0.99895,                   1,               0.995,             0.94703,           0.0059764,            0.004338,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.011626,           0.0053384,                   0,             0.99893,                   1,               0.995,             0.94005,           0.0060013,            0.004367,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.014587,           0.0086157,                   0,             0.99893,                   1,               0.995,             0.93939,           0.0061291,           0.0044359,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.012584,           0.0070514,                   0,             0.99892,                   1,               0.995,             0.93799,           0.0061655,           0.0044381,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.012415,           0.0062497,                   0,             0.99893,                   1,               0.995,             0.94793,           0.0060669,           0.0043672,                   0,            0.000595,            0.000595,            0.000595
                 192,             0.01399,           0.0068478,                   0,             0.99892,                   1,               0.995,             0.94836,            0.005983,           0.0043256,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,           0.0084146,           0.0041842,                   0,             0.99885,                   1,               0.995,             0.94498,           0.0059923,           0.0043229,                   0,            0.000496,            0.000496,            0.000496
                 194,           0.0099733,           0.0061232,                   0,              0.9988,                   1,               0.995,             0.94553,           0.0059688,            0.004318,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.013527,           0.0065859,                   0,             0.99879,                   1,               0.995,             0.94107,           0.0060832,           0.0043733,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.017678,            0.007021,                   0,             0.99878,                   1,               0.995,             0.94183,           0.0060488,           0.0043748,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,           0.0099974,           0.0066624,                   0,             0.99881,                   1,               0.995,             0.94239,           0.0060638,           0.0043602,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.012112,            0.006059,                   0,              0.9988,                   1,               0.995,             0.94227,           0.0061056,           0.0043537,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.012507,             0.00576,                   0,             0.99879,                   1,               0.995,             0.94158,           0.0061257,           0.0043772,                   0,            0.000199,            0.000199,            0.000199
