               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 171,            0.018682,           0.0090479,                   0,             0.98538,             0.99876,             0.99471,             0.86163,            0.013002,           0.0056105,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.018552,            0.010866,                   0,             0.98527,                   1,             0.99471,             0.86796,            0.012733,           0.0055727,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.019229,           0.0095437,                   0,              0.9854,             0.99994,             0.99471,              0.8706,            0.012549,           0.0055432,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.017915,            0.010848,                   0,             0.98478,                   1,             0.99471,              0.8646,            0.012545,           0.0055292,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.017561,             0.01102,                   0,             0.98351,                   1,             0.99471,             0.86301,            0.012591,           0.0055051,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.018443,           0.0091505,                   0,             0.98264,                   1,             0.99471,             0.86405,            0.012524,           0.0055068,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,              0.0182,            0.010842,                   0,             0.98247,                   1,             0.99471,             0.86185,            0.012726,           0.0055358,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.016522,           0.0098892,                   0,             0.98275,                   1,             0.99471,             0.86192,             0.01276,           0.0055375,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.019237,           0.0092745,                   0,             0.98317,                   1,             0.99471,             0.86359,            0.012588,            0.005526,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.016791,            0.010808,                   0,             0.98344,                   1,             0.99471,              0.8648,            0.012609,           0.0054928,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,             0.02029,            0.012186,                   0,             0.98372,                   1,             0.99471,              0.8656,            0.012599,           0.0054873,                   0,             0.00109,             0.00109,             0.00109
                 182,             0.01888,           0.0099706,                   0,             0.98346,                   1,             0.99471,             0.85955,            0.012592,           0.0054863,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.017318,           0.0098579,                   0,             0.98324,                   1,             0.99471,             0.86291,            0.012579,           0.0054834,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.019604,            0.010813,                   0,             0.98336,                   1,             0.99471,             0.85927,            0.012572,           0.0054748,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.016892,           0.0096419,                   0,             0.98332,                   1,             0.99471,             0.85918,            0.012512,           0.0054659,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.017061,            0.011694,                   0,             0.98336,                   1,             0.99471,             0.86064,            0.012414,           0.0054525,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.018241,           0.0091802,                   0,             0.98313,                   1,             0.99471,             0.86324,            0.012394,           0.0054557,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.018852,            0.012811,                   0,             0.98299,                   1,             0.99471,             0.86729,            0.012338,           0.0054523,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.020257,            0.012086,                   0,             0.98303,                   1,             0.99456,             0.87248,            0.012342,           0.0054551,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.016789,            0.011345,                   0,             0.98251,                   1,             0.99456,              0.8711,            0.012334,            0.005457,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.018277,            0.010874,                   0,             0.98199,                   1,             0.99456,             0.87257,            0.012397,           0.0054683,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.017895,              0.0105,                   0,             0.98188,                   1,             0.99456,             0.87071,            0.012369,           0.0054669,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.017775,            0.010241,                   0,             0.98182,                   1,             0.99456,             0.86674,              0.0124,           0.0054702,                   0,            0.000496,            0.000496,            0.000496
                 194,             0.01769,            0.010296,                   0,             0.98172,                   1,             0.99456,             0.86458,            0.012516,           0.0054785,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.017122,            0.010799,                   0,             0.98165,                   1,             0.99456,             0.86269,            0.012704,           0.0054926,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.015715,           0.0092999,                   0,             0.98093,                   1,             0.99456,             0.86458,            0.012666,           0.0054901,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.017692,            0.011424,                   0,             0.98018,                   1,             0.99456,             0.86622,            0.012629,           0.0054812,                   0,            0.000298,            0.000298,            0.000298
                 198,             0.01671,            0.010562,                   0,             0.98076,                   1,             0.99456,             0.86713,            0.012607,           0.0054699,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.018969,            0.012049,                   0,              0.9804,                   1,             0.99456,             0.86806,            0.012568,           0.0054602,                   0,            0.000199,            0.000199,            0.000199
