               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 170,            0.018343,           0.0040956,                   0,             0.99624,              0.9999,               0.995,             0.86945,            0.011937,           0.0020126,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.018245,           0.0045477,                   0,             0.99753,                   1,               0.995,             0.86311,            0.012192,            0.002017,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.018024,            0.004335,                   0,             0.99842,             0.99623,               0.995,             0.86586,            0.012355,           0.0020244,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,             0.01881,           0.0044845,                   0,                   1,             0.99945,               0.995,             0.86939,            0.012046,           0.0020015,                   0,            0.001486,            0.001486,            0.001486
                 174,             0.01793,           0.0041572,                   0,                   1,             0.99926,               0.995,             0.87728,              0.0118,           0.0019716,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.017517,           0.0043898,                   0,                   1,             0.99977,               0.995,             0.87784,            0.011655,            0.001984,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.016963,           0.0044568,                   0,             0.99961,                   1,               0.995,             0.87706,             0.01152,           0.0019546,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.016652,           0.0040213,                   0,             0.99934,                   1,               0.995,             0.87317,            0.011773,           0.0019317,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.016664,           0.0043409,                   0,             0.99857,                   1,               0.995,             0.88664,            0.011233,           0.0019186,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.016456,           0.0039686,                   0,             0.99945,                   1,               0.995,             0.89043,            0.011014,           0.0019124,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.016806,           0.0043052,                   0,             0.99956,                   1,               0.995,             0.88165,            0.011278,           0.0019303,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.017716,           0.0045975,                   0,             0.99947,                   1,               0.995,             0.88289,            0.011004,           0.0018979,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.016874,           0.0040087,                   0,             0.99914,                   1,               0.995,             0.89484,            0.010737,           0.0018772,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.016784,           0.0042391,                   0,             0.99929,                   1,               0.995,             0.89106,            0.010677,            0.001868,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.016761,             0.00386,                   0,             0.99957,                   1,               0.995,             0.88599,            0.010895,           0.0018491,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,              0.0163,           0.0042229,                   0,             0.99949,                   1,               0.995,             0.89134,            0.010863,           0.0018407,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.015789,           0.0041855,                   0,             0.99942,                   1,               0.995,             0.89049,            0.010779,           0.0018307,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.017445,           0.0043915,                   0,             0.99953,                   1,               0.995,             0.88973,            0.011003,           0.0018468,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.016766,            0.004375,                   0,             0.99951,                   1,               0.995,             0.89305,             0.01046,           0.0018339,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.016406,           0.0038118,                   0,             0.99948,                   1,               0.995,             0.89124,            0.010615,           0.0018462,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.015686,           0.0035024,                   0,             0.99936,                   1,               0.995,             0.89987,            0.010381,           0.0018358,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.016539,           0.0040953,                   0,             0.99951,                   1,               0.995,             0.89755,            0.010232,           0.0018256,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.016924,           0.0043378,                   0,             0.99961,                   1,               0.995,             0.89971,            0.010191,           0.0018273,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.015221,           0.0037564,                   0,             0.99967,                   1,               0.995,             0.89842,            0.010186,            0.001829,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.015811,           0.0042626,                   0,             0.99964,                   1,               0.995,             0.89428,            0.010255,           0.0018315,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,             0.01625,           0.0037602,                   0,             0.99958,                   1,               0.995,             0.89852,             0.01022,           0.0018049,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.015018,           0.0040523,                   0,             0.99956,                   1,               0.995,             0.90144,            0.010095,           0.0017943,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.016278,           0.0036982,                   0,             0.99961,                   1,               0.995,             0.90588,           0.0099105,            0.001789,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.016294,           0.0037995,                   0,             0.99964,                   1,               0.995,             0.90659,           0.0098619,           0.0017853,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,             0.01567,           0.0036188,                   0,              0.9996,                   1,               0.995,             0.90432,           0.0097569,           0.0017846,                   0,            0.000199,            0.000199,            0.000199
